дЙ╥щ,нОжжцШ,яЫоъ╠ЮбК,╣В╡И╢нпР,й║╥щ,Ё╓╤х,©М╤х,╬╜╤х,нЁ╤х,нОжжйЩа©
2018,╢С╤е╬И,2100621005,2,аидЧ,100,100,122.95942,39.98546,1
2018,бИх╦,2100621005,2,аидЧ,100,100,122.95942,39.98546,25
2018,╢Си╫х╦,2100621005,2,аидЧ,100,100,122.95942,39.98546,2
2018,юУ╤З╤л╫еПг,2100621005,2,аидЧ,100,100,122.95942,39.98546,3
2018,╤лЁАйВщ╨,2100621005,2,аидЧ,100,100,122.95942,39.98546,1
2018,╠╠╨Лн╡П╤,2100621005,2,аидЧ,100,100,122.95942,39.98546,2
2018,тси╚и╫х╦,2100621005,2,аидЧ,100,100,122.95942,39.98546,1
2018,ашм╥йВщ╨,2100621005,2,аидЧ,100,100,122.95942,39.98546,1
2018,п║пгм╥вдд╬дЯ,2100621005,2,аидЧ,100,100,122.95942,39.98546,1
2018,╩ф╨МШc,2100621005,2,аидЧ,100,100,122.95942,39.98546,1
2018,бИх╦,2100621005,2,аидЧ,100,100,122.95942,39.98546,20
2018,╩рм╥блвдд╬дЯ,2100621005,2,аидЧ,100,100,122.95942,39.98546,1
2018,╩рШnШ_,2100621005,2,аидЧ,100,100,122.95942,39.98546,1
2018,п║пгм╥вдд╬дЯ,2100621005,2,аидЧ,100,100,122.95942,39.98546,2
2018,╩╥╬╠ОТ,2100621005,2,аидЧ,100,100,122.95942,39.98546,1
2018,╠╠╨Лн╡П╤,2100621005,2,аидЧ,100,100,122.95942,39.98546,2
2018,рЬ╨МЁ╓н╡и╫х╦,2100621005,2,аидЧ,100,100,122.95942,39.98546,5
2018,╨зуМ╩фП©,2100621005,2,аидЧ,100,100,122.95942,39.98546,1
2018,и╫╟ъП╞,2100621005,2,аидЧ,100,100,122.95942,39.98546,2
2018,цАаЬщ╨,2100621004,2,аидЧ,100,100,122.95323,39.99586,2
2018,кия╩,2100621004,2,аидЧ,100,100,122.95323,39.99586,1
2018,╢Си╫х╦,2100621004,2,аидЧ,100,100,122.95323,39.99586,2
2018,╩╒╟ъ╣ьП╢,2100621004,2,аидЧ,100,100,122.95323,39.99586,2
2018,тси╚и╫х╦,2100621004,2,аидЧ,100,100,122.95323,39.99586,4
2018,╠╠╨Лн╡П╤,2100621004,2,аидЧ,100,100,122.95323,39.99586,4
2018,тси╚и╫х╦,2100621004,2,аидЧ,100,100,122.95323,39.99586,5
2018,╠╠╨Лн╡П╤,2100621004,2,аидЧ,100,100,122.95323,39.99586,2
2018,тси╚и╫х╦,2100621004,2,аидЧ,100,100,122.95323,39.99586,2
2018,п║пгм╥вдд╬дЯ,2100621004,2,аидЧ,100,100,122.95323,39.99586,1
2018,╩рШnШ_,2100621004,2,аидЧ,100,100,122.95323,39.99586,2
2018,╢Си╫х╦,2100621004,2,аидЧ,100,100,122.95323,39.99586,5
2018,╩ф╨МШc,2100621004,2,аидЧ,100,100,122.95323,39.99586,3
2018,фум╗?,2100621004,2,аидЧ,100,100,122.95323,39.99586,1
2018,жп╤е╬И,2100621004,2,аидЧ,100,100,122.95323,39.99586,1
2018,╟в╦╧ю╤╪╖Шl,2100621004,2,аидЧ,100,100,122.95323,39.99586,1
2018,цАаЬщ╨,2100621004,2,аидЧ,100,100,122.95323,39.99586,1
2018,╢Си╫х╦,2100621004,2,аидЧ,100,100,122.95323,39.99586,2
2018,юУ╤З╤л╫еПг,2100621004,2,аидЧ,100,100,122.95323,39.99586,2
2018,юУ╤З╤л╫еПг,2100621011,2,аидЧ,100,100,121.90177,40.00859,5
2018,кия╩,2100621011,2,аидЧ,100,100,121.90177,40.00859,1
2018,вьм╥я╩х╦,2100621011,2,аидЧ,100,100,121.90177,40.00859,20
2018,╩р╟ъП╞,2100621011,2,аидЧ,100,100,121.90177,40.00859,1
2018,хЩ╣юц╪╡щШc,2100621011,2,аидЧ,100,100,121.90177,40.00859,2
2018,╟╣блпЕяшдЯ,2100621011,2,аидЧ,100,100,121.90177,40.00859,5
2018,╫ПЁАх╦,2100621011,2,аидЧ,100,100,121.90177,40.00859,1
2018,о╡х╣,2100621011,2,аидЧ,100,100,121.90177,40.00859,1
2018,╤лЁАйВщ╨,2100621011,2,аидЧ,100,100,121.90177,40.00859,4
2018,бИх╦,2100621011,2,аидЧ,100,100,121.90177,40.00859,20
2018,╩рШnШ_,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,╢Си╫х╦,2100621003,1,аидЧ,100,100,122.95407,39.97387,2
2018,тси╚и╫х╦,2100621003,1,аидЧ,100,100,122.95407,39.97387,2
2018,устСи╫х╦,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,╩рм╥блвдд╬дЯ,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,╩ф╨МШc,2100621003,1,аидЧ,100,100,122.95407,39.97387,2
2018,╢Си╫х╦,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,фум╗?,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,п║пгм╥вдд╬дЯ,2100621003,1,аидЧ,100,100,122.95407,39.97387,2
2018,ашм╥йВщ╨,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,п║вЛнзя╩,2100621003,1,аидЧ,100,100,122.95407,39.97387,2
2018,жп╤е╬И,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,цАаЬщ╨,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,╢С╟ъвдд╬дЯ,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,╢Си╫х╦,2100621003,1,аидЧ,100,100,122.95407,39.97387,2
2018,кдиЫ╤е╬И,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,╠╠╨Лн╡П╤,2100621003,1,аидЧ,100,100,122.95407,39.97387,2
2018,╟в╦╧ю╤╪╖Шl,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,╩фяЭаЬщ╨,2100621003,1,аидЧ,100,100,122.95407,39.97387,2
2018,╩рШnШ_,2100621003,1,аидЧ,100,100,122.95407,39.97387,2
2018,╢Си╫х╦,2100621003,1,аидЧ,100,100,122.95407,39.97387,2
2018,и╫╟ъП╞,2100621003,1,аидЧ,100,100,122.95407,39.97387,2
2018,цАаЬщ╨,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,╩рм╥блвдд╬дЯ,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,╫ПЁАх╦,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,╢Си╫х╦,2100621003,1,аидЧ,100,100,122.95407,39.97387,2
2018,╟вц╪╪╖Шl,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,тси╚и╫х╦,2100621003,1,аидЧ,100,100,122.95407,39.97387,2
2018,╠╠╨Лн╡П╤,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,╩ф╨МШc,2100621003,1,аидЧ,100,100,122.95407,39.97387,2
2018,юУ╤З╤л╫еПг,2100621003,1,аидЧ,100,100,122.95407,39.97387,2
2018,╩╥╬╠ОТ,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,устСи╫х╦,2100621003,1,аидЧ,100,100,122.95407,39.97387,2
2018,ашм╥йВщ╨,2100621003,1,аидЧ,100,100,122.95407,39.97387,2
2018,╩ф╨МШc,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,кдиЫ╤е╬И,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,фум╗?,2100621003,1,аидЧ,100,100,122.95407,39.97387,2
2018,цАаЬщ╨,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,╟в╦╧ю╤╪╖Шl,2100621003,1,аидЧ,100,100,122.95407,39.97387,2
2018,ашм╥йВщ╨,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,тси╚и╫х╦,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,╟вц╪╪╖Шl,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,юУ╤З╤л╫еПг,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,и╫╟ъП╞,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,о╡х╣,2100621003,1,аидЧ,100,100,122.95407,39.97387,1
2018,╩ро╡х╣,2100621003,1,аидЧ,100,100,122.95407,39.97387,2
2018,╢Си╫х╦,2100621003,1,аидЧ,100,100,122.95407,39.97387,2
2018,╫ПЁАх╦,2100621003,2,аидЧ,100,100,122.95407,39.97387,1
2018,╩фяЭаЬщ╨,2100621003,2,аидЧ,100,100,122.95407,39.97387,2
2018,╟вц╪╪╖Шl,2100621003,2,аидЧ,100,100,122.95407,39.97387,1
2018,ашм╥йВщ╨,2100621003,2,аидЧ,100,100,122.95407,39.97387,1
2018,╢С╤е╬И,2100621003,2,аидЧ,100,100,122.95407,39.97387,2
2018,п║пгм╥вдд╬дЯ,2100621003,2,аидЧ,100,100,122.95407,39.97387,1
2018,╢Си╫х╦,2100621003,2,аидЧ,100,100,122.95407,39.97387,2
2018,╩рШnШ_,2100621003,2,аидЧ,100,100,122.95407,39.97387,2
2018,╢Си╫х╦,2100621003,2,аидЧ,100,100,122.95407,39.97387,5
2018,рЬ╨МЁ╓н╡и╫х╦,2100621003,2,аидЧ,100,100,122.95407,39.97387,2
2018,цАаЬщ╨,2100621003,2,аидЧ,100,100,122.95407,39.97387,1
2018,хЩ╣юц╪╡щШc,2100621003,2,аидЧ,100,100,122.95407,39.97387,1
2018,╩фяЭаЬщ╨,2100621003,2,аидЧ,100,100,122.95407,39.97387,1
2018,╩р╟ъП╞,2100621003,2,аидЧ,100,100,122.95407,39.97387,1
2018,тси╚и╫х╦,2100621003,2,аидЧ,100,100,122.95407,39.97387,2
2018,цАаЬщ╨,2100621003,2,аидЧ,100,100,122.95407,39.97387,1
2018,╢Си╫х╦,2100621003,2,аидЧ,100,100,122.95407,39.97387,4
2018,юУ╤З╤л╫еПг,2100621003,2,аидЧ,100,100,122.95407,39.97387,2
2018,╩ро╡х╣,2100621003,2,аидЧ,100,100,122.95407,39.97387,2
2018,╟в╦╧ю╤╪╖Шl,2100621003,2,аидЧ,100,100,122.95407,39.97387,2
2018,╩ф╨МШc,2100621006,1,аидЧ,100,100,122.97112,40.00769,2
2018,кдиЫ╤е╬И,2100621006,1,аидЧ,100,100,122.97112,40.00769,1
2018,цАаЬщ╨,2100621006,1,аидЧ,100,100,122.97112,40.00769,2
2018,╢Си╫х╦,2100621006,1,аидЧ,100,100,122.97112,40.00769,2
2018,╩╥╬╠ОТ,2100621006,1,аидЧ,100,100,122.97112,40.00769,1
2018,╨зуМ╩фП©,2100621006,1,аидЧ,100,100,122.97112,40.00769,1
2018,жп╤е╬И,2100621006,1,аидЧ,100,100,122.97112,40.00769,1
2018,п║пгм╥вдд╬дЯ,2100621006,1,аидЧ,100,100,122.97112,40.00769,1
2018,╢С╟ъвдд╬дЯ,2100621006,1,аидЧ,100,100,122.97112,40.00769,1
2018,╨зуМ╩фП©,2100621006,1,аидЧ,100,100,122.97112,40.00769,1
2018,╩р╠ЁП╢,2100621006,1,аидЧ,100,100,122.97112,40.00769,1
2018,╟в╦╧ю╤╪╖Шl,2100621006,1,аидЧ,100,100,122.97112,40.00769,2
2018,цАаЬщ╨,2100621006,1,аидЧ,100,100,122.97112,40.00769,2
2018,╠╠╨Лн╡П╤,2100621006,1,аидЧ,100,100,122.97112,40.00769,1
2018,ашм╥йВщ╨,2100621006,1,аидЧ,100,100,122.97112,40.00769,1
2018,╩р╠ЁП╢,2100621006,1,аидЧ,100,100,122.97112,40.00769,1
2018,╠╠╨Лн╡П╤,2100621006,1,аидЧ,100,100,122.97112,40.00769,1
2018,вьм╥я╩х╦,2100621006,1,аидЧ,100,100,122.97112,40.00769,3
2018,цАаЬщ╨,2100621006,1,аидЧ,100,100,122.97112,40.00769,2
2018,╩рШnШ_,2100621006,1,аидЧ,100,100,122.97112,40.00769,1
2018,цАаЬщ╨,2100621006,1,аидЧ,100,100,122.97112,40.00769,1
2018,юУ╤З╤л╫еПг,2100621006,1,аидЧ,100,100,122.97112,40.00769,2
2018,╢Си╫х╦,2100621006,1,аидЧ,100,100,122.97112,40.00769,2
2018,╩╥╬╠ОТ,2100621006,1,аидЧ,100,100,122.97112,40.00769,1
2018,тси╚и╫х╦,2100621006,1,аидЧ,100,100,122.97112,40.00769,1
2018,и╫╟ъП╞,2100621006,1,аидЧ,100,100,122.97112,40.00769,2
2018,╟в╦╧ю╤╪╖Шl,2100621006,1,аидЧ,100,100,122.97112,40.00769,2
2018,п║пгм╥вдд╬дЯ,2100621004,1,аидЧ,100,100,122.95323,39.99586,1
2018,╠╠╨Лн╡П╤,2100621004,1,аидЧ,100,100,122.95323,39.99586,1
2018,╩фяЭаЬщ╨,2100621004,1,аидЧ,100,100,122.95323,39.99586,1
2018,╩╒╟ъ╣ьП╢,2100621004,1,аидЧ,100,100,122.95323,39.99586,2
2018,жп╤е╬И,2100621004,1,аидЧ,100,100,122.95323,39.99586,1
2018,╩рм╥блвдд╬дЯ,2100621004,1,аидЧ,100,100,122.95323,39.99586,2
2018,тси╚и╫х╦,2100621004,1,аидЧ,100,100,122.95323,39.99586,4
2018,ашм╥йВщ╨,2100621004,1,аидЧ,100,100,122.95323,39.99586,1
2018,╩рШnШ_,2100621004,1,аидЧ,100,100,122.95323,39.99586,1
2018,╟в╦╧ю╤╪╖Шl,2100621004,1,аидЧ,100,100,122.95323,39.99586,4
2018,п║пгм╥вдд╬дЯ,2100621004,1,аидЧ,100,100,122.95323,39.99586,1
2018,╩фяЭаЬщ╨,2100621004,1,аидЧ,100,100,122.95323,39.99586,2
2018,╠╠╨Лн╡П╤,2100621004,1,аидЧ,100,100,122.95323,39.99586,2
2018,устСи╫х╦,2100621004,1,аидЧ,100,100,122.95323,39.99586,1
2018,╢Си╫х╦,2100621004,1,аидЧ,100,100,122.95323,39.99586,4
2018,╢С╤е╬И,2100621004,1,аидЧ,100,100,122.95323,39.99586,1
2018,╩р╠ЁП╢,2100621004,1,аидЧ,100,100,122.95323,39.99586,2
2018,кия╩,2100621004,1,аидЧ,100,100,122.95323,39.99586,2
2018,п║вЛнзя╩,2100621004,1,аидЧ,100,100,122.95323,39.99586,2
2018,╩фяЭаЬщ╨,2100621004,1,аидЧ,100,100,122.95323,39.99586,2
2018,тси╚и╫х╦,2100621004,1,аидЧ,100,100,122.95323,39.99586,1
2018,╟в╦╧ю╤╪╖Шl,2100621004,1,аидЧ,100,100,122.95323,39.99586,2
2018,╠╠╨Лн╡П╤,2100621004,1,аидЧ,100,100,122.95323,39.99586,1
2018,╢С╟ъвдд╬дЯ,2100621004,1,аидЧ,100,100,122.95323,39.99586,1
2018,╟вц╪╪╖Шl,2100621004,1,аидЧ,100,100,122.95323,39.99586,2
2018,цАаЬщ╨,2100621004,1,аидЧ,100,100,122.95323,39.99586,1
2018,устСи╫х╦,2100621004,1,аидЧ,100,100,122.95323,39.99586,6
2018,фум╗?,2100621004,1,аидЧ,100,100,122.95323,39.99586,2
2018,╢Си╫х╦,2100621004,1,аидЧ,100,100,122.95323,39.99586,2
2018,╩рм╥блвдд╬дЯ,2100621009,1,аидЧ,100,100,122.89772,40.00819,1
2018,хЩ╣юц╪╡щШc,2100621009,1,аидЧ,100,100,122.89772,40.00819,2
2018,╢С╤е╬И,2100621009,1,аидЧ,100,100,122.89772,40.00819,1
2018,хЩ╣юц╪╡щШc,2100621009,1,аидЧ,100,100,122.89772,40.00819,2
2018,╨ЛвЛи╫я╩,2100621009,1,аидЧ,100,100,122.89772,40.00819,2
2018,╢Си╫х╦,2100621009,1,аидЧ,100,100,122.89772,40.00819,4
2018,╩ф╨МШc,2100621009,1,аидЧ,100,100,122.89772,40.00819,3
2018,╩╥╬╠ОТ,2100621009,1,аидЧ,100,100,122.89772,40.00819,1
2018,п║пгм╥вдд╬дЯ,2100621009,1,аидЧ,100,100,122.89772,40.00819,1
2018,цАаЬщ╨,2100621009,1,аидЧ,100,100,122.89772,40.00819,2
2018,╠╠╨Лн╡П╤,2100621009,1,аидЧ,100,100,122.89772,40.00819,1
2018,устСи╫х╦,2100621009,1,аидЧ,100,100,122.89772,40.00819,1
2018,о╡х╣,2100621009,1,аидЧ,100,100,122.89772,40.00819,5
2018,хЩ╣юц╪╡щШc,2100621009,1,аидЧ,100,100,122.89772,40.00819,3
2018,╢Си╫х╦,2100621009,1,аидЧ,100,100,122.89772,40.00819,6
2018,вьм╥я╩х╦,2100621009,1,аидЧ,100,100,122.89772,40.00819,2
2018,╤лЁАйВщ╨,2100621009,1,аидЧ,100,100,122.89772,40.00819,1
2018,╢С╟ъвдд╬дЯ,2100621009,1,аидЧ,100,100,122.89772,40.00819,1
2018,юУ╤З╤л╫еПг,2100621009,1,аидЧ,100,100,122.89772,40.00819,2
2018,и╫ШnШ_,2100621009,1,аидЧ,100,100,122.89772,40.00819,2
2018,╨Лп╡пЕяшдЯ,2100621009,1,аидЧ,100,100,122.89772,40.00819,1
2018,рЬ╨МЁ╓н╡и╫х╦,2100621009,1,аидЧ,100,100,122.89772,40.00819,2
2018,хЩ╣юц╪╡щШc,2100621009,1,аидЧ,100,100,122.89772,40.00819,1
2018,╢Си╫х╦,2100621009,1,аидЧ,100,100,122.89772,40.00819,1
2018,о╡х╣,2100621009,1,аидЧ,100,100,122.89772,40.00819,1
2018,и╫ШnШ_,2100621009,1,аидЧ,100,100,122.89772,40.00819,1
2018,бИх╦,2100621009,1,аидЧ,100,100,122.89772,40.00819,20
2018,╩рм╥блвдд╬дЯ,2100621009,1,аидЧ,100,100,122.89772,40.00819,1
2018,╢С╟ъвдд╬дЯ,2100621009,1,аидЧ,100,100,122.89772,40.00819,1
2018,цАаЬщ╨,2100621009,1,аидЧ,100,100,122.89772,40.00819,2
2018,ашм╥йВщ╨,2100621009,1,аидЧ,100,100,122.89772,40.00819,1
2018,и╫ШnШ_,2100621009,1,аидЧ,100,100,122.89772,40.00819,1
2018,╤лЁАйВщ╨,2100621009,1,аидЧ,100,100,122.89772,40.00819,2
2018,╩╥╬╠ОТ,2100621009,1,аидЧ,100,100,122.89772,40.00819,1
2018,╢Си╫х╦,2100621009,1,аидЧ,100,100,122.89772,40.00819,2
2018,тси╚и╫х╦,2100621002,1,аидЧ,100,100,122.95912,40.0141,2
2018,╠╠╨Лн╡П╤,2100621002,1,аидЧ,100,100,122.95912,40.0141,1
2018,╩рШnШ_,2100621002,1,аидЧ,100,100,122.95912,40.0141,1
2018,фум╗?,2100621002,1,аидЧ,100,100,122.95912,40.0141,2
2018,╢Си╫х╦,2100621002,1,аидЧ,100,100,122.95912,40.0141,2
2018,п║пгм╥вдд╬дЯ,2100621002,1,аидЧ,100,100,122.95912,40.0141,1
2018,╢Си╫х╦,2100621002,1,аидЧ,100,100,122.95912,40.0141,1
2018,тси╚и╫х╦,2100621002,1,аидЧ,100,100,122.95912,40.0141,1
2018,устСи╫х╦,2100621002,1,аидЧ,100,100,122.95912,40.0141,2
2018,╩р╠ЁП╢,2100621002,1,аидЧ,100,100,122.95912,40.0141,1
2018,юУ╤З╤л╫еПг,2100621002,1,аидЧ,100,100,122.95912,40.0141,1
2018,╩╥╬╠ОТ,2100621002,1,аидЧ,100,100,122.95912,40.0141,1
2018,ашм╥йВщ╨,2100621002,1,аидЧ,100,100,122.95912,40.0141,1
2018,╟в╦╧ю╤╪╖Шl,2100621002,1,аидЧ,100,100,122.95912,40.0141,1
2018,фум╗?,2100621002,1,аидЧ,100,100,122.95912,40.0141,1
2018,╢СвЛнзя╩,2100621002,1,аидЧ,100,100,122.95912,40.0141,1
2018,╢С╤е╬И,2100621002,1,аидЧ,100,100,122.95912,40.0141,1
2018,╩╥╬╠ОТ,2100621002,1,аидЧ,100,100,122.95912,40.0141,3
2018,╠╠╨Лн╡П╤,2100621002,1,аидЧ,100,100,122.95912,40.0141,2
2018,╪ряЮ,2100621002,1,аидЧ,100,100,122.95912,40.0141,5
2018,╫ПЁАх╦,2100621002,1,аидЧ,100,100,122.95912,40.0141,1
2018,бИх╦,2100621002,1,аидЧ,100,100,122.95912,40.0141,10
2018,╤лЁАйВщ╨,2100621002,1,аидЧ,100,100,122.95912,40.0141,1
2018,хЩ╣юц╪╡щШc,2100621009,2,аидЧ,100,100,122.89772,40.00819,2
2018,цАаЬщ╨,2100621009,2,аидЧ,100,100,122.89772,40.00819,2
2018,╢С╤е╬И,2100621009,2,аидЧ,100,100,122.89772,40.00819,1
2018,хЩ╣юц╪╡щШc,2100621009,2,аидЧ,100,100,122.89772,40.00819,4
2018,юУ╤З╤л╫еПг,2100621009,2,аидЧ,100,100,122.89772,40.00819,2
2018,и╫ШnШ_,2100621009,2,аидЧ,100,100,122.89772,40.00819,1
2018,╠╠╨Лн╡П╤,2100621009,2,аидЧ,100,100,122.89772,40.00819,1
2018,╩╥╬╠ОТ,2100621009,2,аидЧ,100,100,122.89772,40.00819,2
2018,хЩ╣юц╪╡щШc,2100621009,2,аидЧ,100,100,122.89772,40.00819,2
2018,╟в╦╧ю╤╪╖Шl,2100621009,2,аидЧ,100,100,122.89772,40.00819,1
2018,╢С╤е╬И,2100621009,2,аидЧ,100,100,122.89772,40.00819,1
2018,╢Си╫х╦,2100621009,2,аидЧ,100,100,122.89772,40.00819,2
2018,╠╠╨Лн╡П╤,2100621009,2,аидЧ,100,100,122.89772,40.00819,1
2018,╟вц╪╪╖Шl,2100621009,2,аидЧ,100,100,122.89772,40.00819,2
2018,о╡х╣,2100621009,2,аидЧ,100,100,122.89772,40.00819,9
2018,╢Си╫х╦,2100621009,2,аидЧ,100,100,122.89772,40.00819,2
2018,╢С╤е╬И,2100621009,2,аидЧ,100,100,122.89772,40.00819,1
2018,╪ряЮ,2100621009,2,аидЧ,100,100,122.89772,40.00819,10
2018,╩╥╬╠ОТ,2100621009,2,аидЧ,100,100,122.89772,40.00819,1
2018,╠╠╨Лн╡П╤,2100621009,2,аидЧ,100,100,122.89772,40.00819,1
2018,и╫ШnШ_,2100621009,2,аидЧ,100,100,122.89772,40.00819,1
2018,╤лЁАйВщ╨,2100621009,2,аидЧ,100,100,122.89772,40.00819,1
2018,╢Си╫х╦,2100621009,2,аидЧ,100,100,122.89772,40.00819,3
2018,╠╠╨Лн╡П╤,2100621009,2,аидЧ,100,100,122.89772,40.00819,3
2018,бИх╦,2100621009,2,аидЧ,100,100,122.89772,40.00819,20
2018,о╡х╣,2100621009,2,аидЧ,100,100,122.89772,40.00819,2
2018,╩╥╬╠ОТ,2100621009,2,аидЧ,100,100,122.89772,40.00819,1
2018,╤лЁАйВщ╨,2100621009,2,аидЧ,100,100,122.89772,40.00819,1
2018,и╫ШnШ_,2100621009,2,аидЧ,100,100,122.89772,40.00819,1
2018,╢С╟ъвдд╬дЯ,2100621009,2,аидЧ,100,100,122.89772,40.00819,1
2018,устСи╫х╦,2100621001,2,аидЧ,100,100,122.96252,39.98148,5
2018,и╫ШnШ_,2100621001,2,аидЧ,100,100,122.96252,39.98148,1
2018,╩р╟ъП╞,2100621001,2,аидЧ,100,100,122.96252,39.98148,1
2018,╩рШnШ_,2100621001,2,аидЧ,100,100,122.96252,39.98148,2
2018,╢Си╫х╦,2100621001,2,аидЧ,100,100,122.96252,39.98148,21
2018,╢С╤е╬И,2100621001,2,аидЧ,100,100,122.96252,39.98148,1
2018,юУ╤З╤л╫еПг,2100621001,2,аидЧ,100,100,122.96252,39.98148,5
2018,╩ро╡х╣,2100621001,2,аидЧ,100,100,122.96252,39.98148,15
2018,жп╤е╬И,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,╠╠╩рШl,2100621010,1,аидЧ,100,100,122.88911,39.99306,2
2018,╠╠╨Лн╡П╤,2100621010,1,аидЧ,100,100,122.88911,39.99306,6
2018,цАаЬщ╨,2100621010,1,аидЧ,100,100,122.88911,39.99306,2
2018,╩╥╬╠ОТ,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,и╫ШnШ_,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,п║пгм╥вдд╬дЯ,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,хЩ╣юц╪╡щШc,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,бИх╦,2100621010,1,аидЧ,100,100,122.88911,39.99306,15
2018,╠╠╨Лн╡П╤,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,и╫ШnШ_,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,╩рм╥блвдд╬дЯ,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,вьм╥я╩х╦,2100621010,1,аидЧ,100,100,122.88911,39.99306,2
2018,╢Си╫х╦,2100621010,1,аидЧ,100,100,122.88911,39.99306,2
2018,п║вЛнзя╩,2100621010,1,аидЧ,100,100,122.88911,39.99306,2
2018,и╫ШnШ_,2100621010,1,аидЧ,100,100,122.88911,39.99306,2
2018,╤лЁАйВщ╨,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,╟вц╪╪╖Шl,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,п║пгм╥вдд╬дЯ,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,╠╠╨Лн╡П╤,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,тси╚и╫х╦,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,╤лЁАйВщ╨,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,╩╥╬╠ОТ,2100621010,1,аидЧ,100,100,122.88911,39.99306,2
2018,и╫ШnШ_,2100621010,1,аидЧ,100,100,122.88911,39.99306,2
2018,юУ╤З╤л╫еПг,2100621010,1,аидЧ,100,100,122.88911,39.99306,2
2018,╟вШnШ_,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,╩рШnШ_,2100621002,2,аидЧ,100,100,122.95912,40.0141,1
2018,╫ПЁАх╦,2100621002,2,аидЧ,100,100,122.95912,40.0141,3
2018,╢Си╫х╦,2100621002,2,аидЧ,100,100,122.95912,40.0141,1
2018,и╫ШnШ_,2100621002,2,аидЧ,100,100,122.95912,40.0141,3
2018,╩╥╬╠ОТ,2100621002,2,аидЧ,100,100,122.95912,40.0141,2
2018,тси╚и╫х╦,2100621002,2,аидЧ,100,100,122.95912,40.0141,1
2018,╟в╦╧ю╤╪╖Шl,2100621002,2,аидЧ,100,100,122.95912,40.0141,1
2018,╤лЁАйВщ╨,2100621002,2,аидЧ,100,100,122.95912,40.0141,2
2018,хЩ╣юц╪╡щШc,2100621002,2,аидЧ,100,100,122.95912,40.0141,2
2018,ашм╥йВщ╨,2100621002,2,аидЧ,100,100,122.95912,40.0141,3
2018,цАаЬщ╨,2100621002,2,аидЧ,100,100,122.95912,40.0141,2
2018,п║пгм╥вдд╬дЯ,2100621002,2,аидЧ,100,100,122.95912,40.0141,5
2018,тси╚и╫х╦,2100621002,2,аидЧ,100,100,122.95912,40.0141,3
2018,╢С╤е╬И,2100621002,2,аидЧ,100,100,122.95912,40.0141,1
2018,╩рШnШ_,2100621002,2,аидЧ,100,100,122.95912,40.0141,2
2018,╠╠╨Лн╡П╤,2100621002,2,аидЧ,100,100,122.95912,40.0141,2
2018,╢С╟ъвдд╬дЯ,2100621002,2,аидЧ,100,100,122.95912,40.0141,1
2018,устСи╫х╦,2100621002,2,аидЧ,100,100,122.95912,40.0141,4
2018,╟в╦╧ю╤╪╖Шl,2100621002,2,аидЧ,100,100,122.95912,40.0141,1
2018,╢Си╫х╦,2100621002,2,аидЧ,100,100,122.95912,40.0141,5
2018,юУ╤З╤л╫еПг,2100621002,2,аидЧ,100,100,122.95912,40.0141,2
